,0,1
7658,00-09-24,Telebau GmbH
7659,00-09-11,"Cisco Systems, Inc"
7660,00-09-16,"Listman Home Technologies, Inc."
7661,00-09-0A,"SnedFar Technology Co., Ltd."
7662,00-09-04,MONDIAL electronic
7663,00-09-03,"Panasas, Inc"
7664,00-08-FE,"UNIK C&C Co.,Ltd."
7665,00-08-EE,Logic Product Development
7666,00-08-F0,"Next Generation Systems, Inc."
7667,00-09-48,"Vista Control Systems, Corp."
7668,00-09-4F,elmegt GmbH & Co. KG
7669,00-09-43,"Cisco Systems, Inc"
7670,00-09-3C,Jacques Technologies P/L
7671,00-09-36,Ipetronik GmbH & Co. KG
7672,00-09-35,Sandvine Incorporated
7673,00-09-29,Sanyo Industries (UK) Limited
7674,00-09-30,AeroConcierge Inc.
7675,00-08-E9,NextGig
7676,00-08-DC,Wiznet
7677,00-08-E2,"Cisco Systems, Inc"
7678,00-08-DB,Corrigent Systems
7679,00-08-D6,HASSNET Inc.
7680,00-08-CF,"Nippon Koei Power Systems Co., Ltd."
7681,00-08-C0,ASA SYSTEMS
7682,00-08-C5,"Liontech Co., Ltd."
7683,00-08-CA,"TwinHan Technology Co.,Ltd"
7684,00-08-BF,Aptus Elektronik AB
7685,00-08-B3,Fastwel
7686,00-08-B2,"SHENZHEN COMPASS TECHNOLOGY DEVELOPMENT CO.,LTD"
7687,00-08-A6,"Multiware & Image Co., Ltd."
7688,00-08-AD,"Toyo-Linx Co., Ltd."
7689,00-08-9A,Alcatel Microelectronics
7690,00-08-A0,Stotz Feinmesstechnik GmbH
7691,00-08-92,EM Solutions
7692,00-08-96,"Printronix, Inc."
7693,00-08-8C,Quanta Network Systems Inc.
7694,00-08-86,"Hansung Teliann, Inc."
7695,00-08-73,DapTechnology B.V.
7696,00-08-7A,Wipotec GmbH
7697,00-08-7F,SPAUN electronic GmbH & Co. KG
7698,00-07-D0,Automat Engenharia de Automação Ltda.
7699,00-07-CD,"Kumoh Electronic Co, Ltd"
7700,00-07-C7,Synectics Systems Limited
7701,00-04-7D,Pelco
7702,00-04-7E,Siqura B.V.
7703,00-07-C1,"Overture Networks, Inc."
7704,00-07-C0,NetZerver Inc.
7705,00-07-AE,"Britestream Networks, Inc."
7706,00-07-B4,"Cisco Systems, Inc"
7707,00-07-9A,Verint Systems Inc
7708,00-07-A0,e-Watch Inc.
7709,00-07-94,"Simple Devices, Inc."
7710,00-07-93,Shin Satellite Public Company Limited
7711,00-07-8D,NetEngines Ltd.
7712,00-07-8E,Garz & Friche GmbH
7713,00-07-81,Itron Inc.
7714,00-07-87,"Idea System Co., Ltd."
7715,00-07-77,Motah Ltd.
7716,00-07-71,Embedded System Corporation
7717,00-07-5B,Gibson Guitars
7718,00-07-60,TOMIS Information & Telecom Corp.
7719,00-07-67,Yuxing Electronics Company Limited
7720,00-08-79,CEM Corporation
7721,00-08-6C,Plasmon LMS
7722,00-08-6D,Missouri FreeNet
7723,00-08-67,Uptime Devices
7724,00-08-60,LodgeNet Entertainment Corp.
7725,00-08-54,"Netronix, Inc."
7726,00-08-5A,IntiGate Inc.
7727,00-08-1E,Repeatit AB
7728,00-08-2B,"Wooksung Electronics, Inc."
7729,00-08-24,Nuance Document Imaging
7730,00-05-BA,"Area Netwoeks, Inc."
7731,00-05-B9,"Airvana, Inc."
7732,00-05-C0,"Digital Network Alacarte Co., Ltd."
7733,00-05-99,DRS Test and Energy Management or DRS-TEM
7734,00-05-A0,MOBILINE Kft.
7735,00-05-A9,"Princeton Networks, Inc."
7736,00-05-AA,Moore Industries International Inc.
7737,00-05-AF,InnoScan Computing A/S
7738,00-05-B3,"Asahi-Engineering Co., Ltd."
7739,00-05-9F,"Yotta Networks, Inc."
7740,00-05-A6,Extron Electronics
7741,00-05-B4,Aceex Corporation
7742,00-05-8D,"Lynx Photonic Networks, Inc."
7743,00-05-87,"Locus, Incorporated"
7744,00-05-93,Grammar Engine Inc.
7745,00-05-86,Lucent Technologies
7746,00-05-7A,Overture Networks
7747,00-06-3C,Intrinsyc Software International Inc.
7748,00-06-2F,Pivotech Systems Inc.
7749,00-06-36,Jedai Broadband Networks
7750,00-06-35,"PacketAir Networks, Inc."
7751,00-06-28,"Cisco Systems, Inc"
7752,00-06-1F,Vision Components GmbH
7753,00-06-19,Connection Technology Systems
7754,00-06-0D,Wave7 Optics
7755,00-06-13,Kawasaki Microelectronics Incorporated
7756,00-06-0E,"IGYS Systems, Inc."
7757,00-05-EC,Mosaic Systems Inc.
7758,00-05-D3,"eProduction Solutions, Inc."
7759,00-06-08,At-Sky SAS
7760,00-06-07,Omni Directional Control Technology Inc.
7761,00-05-E6,"Egenera, Inc."
7762,00-05-80,FibroLAN Ltd.
7763,00-05-76,NSM Technology Ltd.
7764,00-05-70,Baydel Ltd.
7765,00-05-6A,Heuft Systemtechnik GmbH
7766,00-05-63,"J-Works, Inc."
7767,00-05-5D,"D-LINK SYSTEMS, INC."
7768,00-05-64,"Tsinghua Bitway Co., Ltd."
7769,00-05-57,Agile TV Corporation
7770,00-05-51,F & S Elektronik Systeme GmbH
7771,00-05-4B,Eaton Automation AG
7772,00-05-4A,"Ario Data Networks, Inc."
7773,00-05-44,"Valley Technologies, Inc."
7774,00-05-3E,KID Systeme GmbH
7775,00-05-31,"Cisco Systems, Inc"
7776,00-05-38,"Merilus, Inc."
7777,00-05-32,"Cisco Systems, Inc"
7778,00-05-25,"Puretek Industrial Co., Ltd."
7779,00-05-2B,"HORIBA, Ltd."
7780,00-05-1F,"Taijin Media Co., Ltd."
7781,00-05-19,"Siemens Building Technologies AG,"
7782,00-05-18,Jupiters Technology
7783,00-05-0E,"3ware, Inc."
7784,00-05-0F,Tanaka S/S Ltd.
7785,00-05-08,"Inetcam, Inc."
7786,00-04-FE,Pelago Networks
7787,00-06-71,Softing AG
7788,00-06-72,Netezza
7789,00-06-7B,Toplink C&C Corporation
7790,00-06-65,"Sunny Giken, Inc."
7791,00-06-6B,Sysmex Corporation
7792,00-06-52,"Cisco Systems, Inc"
7793,00-06-59,EAL (Apeldoorn) B.V.
7794,00-06-58,Helmut Fischer GmbH Institut für Elektronik und Messtechnik
7795,00-06-46,ShenZhen XunBao Network Technology Co Ltd
7796,00-06-40,White Rock Networks
7797,00-06-4C,"Invicta Networks, Inc."
7798,00-06-B5,"Source Photonics, Inc."
7799,00-06-A8,"KC Technology, Inc."
7800,00-06-9E,"UNIQA, Inc."
7801,00-06-98,egnite GmbH
7802,00-06-92,"Intruvert Networks, Inc."
7803,00-06-85,NetNearU Corporation
7804,00-06-8B,"AirRunner Technologies, Inc."
7805,00-06-86,"ZARDCOM Co., Ltd."
7806,00-06-7F,"Digeo, Inc."
7807,00-06-DE,Flash Technology
7808,00-06-E4,Citel Technologies Ltd.
7809,00-06-D1,"Tahoe Networks, Inc."
7810,00-06-DA,ITRAN Communications Ltd.
7811,00-06-CB,Jotron Electronics A/S
7812,00-06-CC,"JMI Electronics Co., Ltd."
7813,00-06-BB,ATI Technologies Inc.
7814,00-06-C5,INNOVI Technologies Limited
7815,00-06-AF,Xalted Networks
7816,00-07-19,"Mobiis Co., Ltd."
7817,00-07-20,Trutzschler GmbH & Co. KG
7818,00-07-13,"IP One, Inc."
7819,00-07-0D,"Cisco Systems, Inc"
7820,00-07-14,Brightcom
7821,00-06-F1,Optillion
7822,00-06-F0,"Digeo, Inc."
7823,00-06-FB,"Hitachi Printing Solutions, Ltd."
7824,00-06-EB,Global Data
7825,00-05-F2,"Power R, Inc."
7826,00-05-FE,Traficon N.V.
7827,00-05-E5,Renishaw PLC
7828,00-05-F8,"Real Time Access, Inc."
7829,00-05-FF,"SNS Solutions, Inc."
7830,00-05-DD,"Cisco Systems, Inc"
7831,00-05-D9,"Techno Valley, Inc."
7832,00-05-C6,Triz Communications
7833,00-05-CC,"Sumtel Communications, Inc."
7834,00-04-4C,JENOPTIK
7835,00-04-48,Polaroid Corporation
7836,00-04-3C,"SONOS Co., Ltd."
7837,00-04-41,"Half Dome Systems, Inc."
7838,00-04-2F,"International Communications Products, Inc."
7839,00-04-29,Pixord Corporation
7840,00-04-1C,"ipDialog, Inc."
7841,00-04-1D,Corega of America
7842,00-04-16,Parks S/A Comunicacoes Digitais
7843,00-04-10,"Spinnaker Networks, Inc."
7844,00-04-0F,"Asus Network Technologies, Inc."
7845,00-04-0A,Sage Systems
7846,00-04-03,Nexsi Corporation
7847,00-04-F8,"QUALICABLE TV Industria E Com., Ltda"
7848,00-04-F2,Polycom
7849,00-04-EB,"Paxonet Communications, Inc."
7850,00-04-EC,Memobox SA
7851,00-04-E6,Banyan Network Private Limited
7852,00-04-E1,Infinior Microsystems
7853,00-04-DB,Tellus Group Corp.
7854,00-04-E2,"SMC Networks, Inc."
7855,00-04-D5,"Hitachi Information & Communication Engineering, Ltd."
7856,00-04-C9,"Micro Electron Co., Ltd."
7857,00-04-87,"Cogency Semiconductor, Inc."
7858,00-04-82,Medialogic Corp.
7859,00-04-78,G. Star Technology Corporation
7860,00-04-71,IPrad
7861,00-04-6B,"Palm Wireless, Inc."
7862,00-04-65,i.s.t isdn-support technik GmbH
7863,00-04-59,Veristar Corporation
7864,00-04-5E,PolyTrax Information Technology AG
7865,00-04-58,"Fusion X Co., Ltd."
7866,00-04-52,"RocketLogix, Inc."
7867,00-04-42,NACT
7868,00-03-F9,"Pleiades Communications, Inc."
7869,00-03-E2,Comspace Corporation
7870,00-03-F4,NetBurner
7871,00-03-F3,"Dazzle Multimedia, Inc."
7872,00-03-ED,"Shinkawa Electric Co., Ltd."
7873,00-03-E7,Logostek Co. Ltd.
7874,00-03-DF,Desana Systems
7875,00-03-DB,Apogee Electronics Corp.
7876,00-03-D6,"RADVision, Ltd."
7877,00-03-CF,"Muxcom, Inc."
7878,00-03-C8,CML Emergency Services
7879,00-03-C3,Micronik Multimedia
7880,00-03-C0,"RFTNC Co., Ltd."
7881,00-03-BC,COT GmbH
7882,00-03-B1,Hospira Inc.
7883,00-03-A5,Medea Corporation
7884,00-03-AA,Watlow
7885,00-03-A2,Catapult Communications
7886,00-03-9E,"Tera System Co., Ltd."
7887,00-03-92,"Hyundai Teletek Co., Ltd."
7888,00-03-8F,Weinschel Corporation
7889,00-03-8B,"PLUS-ONE I&T, Inc."
7890,00-03-86,"Ho Net, Inc."
7891,00-03-7D,Stellcom
7892,00-03-82,"A-One Co., Ltd."
7893,00-03-7A,"Taiyo Yuden Co., Ltd."
7894,00-03-76,"Graphtec Technology, Inc."
7895,00-03-69,"Nippon Antenna Co., Ltd."
7896,00-03-6F,Telsey SPA
7897,00-03-63,"Miraesys Co., Ltd."
7898,00-03-5E,"Metropolitan Area Networks, Inc."
7899,00-03-57,"Intervoice-Brite, Inc."
7900,00-03-4C,"Shanghai DigiVision Technology Co., Ltd."
7901,00-03-51,"Diebold, Inc."
7902,00-03-11,"Micro Technology Co., Ltd."
7903,00-03-0A,Argus Technologies
7904,00-03-05,MSC Vertriebs GmbH
7905,00-02-FE,"Viditec, Inc."
7906,00-02-F2,"eDevice, Inc."
7907,00-02-F7,ARM
7908,00-02-EC,Maschoff Design Engineering
7909,00-02-E4,"JC HYUN Systems, Inc."
7910,00-02-E7,CAB GmbH & Co KG
7911,00-02-E0,ETAS GmbH
7912,00-02-D9,Reliable Controls
7913,00-02-D4,"PDA Peripherals, Inc."
7914,00-02-D1,"Vivotek, Inc."
7915,00-02-CD,"TeleDream, Inc."
7916,00-03-49,Vidicode Datacommunicatie B.V.
7917,00-03-40,"Floware Wireless Systems, Ltd."
7918,00-80-37,Ericsson Group
7919,00-03-32,"Cisco Systems, Inc"
7920,00-03-39,"Eurologic Systems, Ltd."
7921,00-03-2A,"UniData Communication Systems, Inc."
7922,00-03-2D,"IBASE Technology, Inc."
7923,00-03-26,"Iwasaki Information Systems Co., Ltd."
7924,00-03-1D,"Taiwan Commate Computer, Inc."
7925,00-03-18,"Cyras Systems, Inc."
7926,00-04-C2,"Magnipix, Inc."
7927,00-04-B6,"Stratex Networks, Inc."
7928,00-04-BC,"Giantec, Inc."
7929,00-04-B0,"ELESIGN Co., Ltd."
7930,00-04-A9,"SandStream Technologies, Inc."
7931,00-04-A8,"Broadmax Technologies, Inc."
7932,00-04-A2,"L.S.I. Japan Co., Ltd."
7933,00-04-9B,"Cisco Systems, Inc"
7934,00-04-9C,"Surgient Networks, Inc."
7935,00-04-8F,TD Systems Corporation
7936,00-04-88,Eurotherm Controls
7937,00-02-81,Madge Ltd.
7938,00-90-64,Thomson Inc.
7939,00-02-7F,ask-technologies.com
7940,00-02-7A,IOI Technology Corporation
7941,00-02-73,Coriolis Networks
7942,00-02-6E,"NeGeN Access, Inc."
7943,00-02-63,UPS Manufacturing SRL
7944,00-02-5C,"SCI Systems (Kunshan) Co., Ltd."
7945,00-02-53,"Televideo, Inc."
7946,00-02-4C,"SiByte, Inc."
7947,00-02-4E,Datacard Group
7948,00-01-2F,Twinhead International Corp
7949,00-02-3C,"Creative Technology, Ltd."
7950,00-02-40,"Seedek Co., Ltd."
7951,00-02-47,"Great Dragon Information Technology (Group) Co., Ltd."
7952,00-02-43,"Raysis Co., Ltd."
7953,00-02-39,Visicom
7954,00-02-36,INIT GmbH
7955,00-02-31,Ingersoll-Rand
7956,00-02-2A,Asound Electronic
7957,00-02-2D,Agere Systems
7958,00-02-19,Paralon Technologies
7959,00-01-86,Uwe Disch
7960,00-01-7B,Heidelberger Druckmaschinen AG
7961,00-01-82,DICA TECHNOLOGIES AG
7962,00-01-8E,Logitec Corporation
7963,00-01-9B,"Kyoto Microcomputer Co., Ltd."
7964,00-01-94,Capital Equipment Corporation
7965,00-01-97,"Cisco Systems, Inc"
7966,00-01-A3,"GENESYS LOGIC, INC."
7967,00-01-4E,"WIN Enterprises, Inc."
7968,00-30-AC,"Systeme Lauer GmbH & Co., Ltd."
7969,00-01-3E,Ascom Tateco AB
7970,00-01-45,"WINSYSTEMS, INC."
7971,00-01-26,PAC Labs
7972,00-01-1A,Hoffmann und Burmeister GbR
7973,00-01-1D,Centillium Communications
7974,00-01-29,DFI Inc.
7975,00-01-07,Leiser GmbH
7976,00-01-0E,"Bri-Link Technologies Co., Ltd"
7977,00-01-16,"Netspect Technologies, Inc."
7978,00-06-2B,INTRASERVER TECHNOLOGY
7979,00-02-C1,"Innovative Electronic Designs, Inc."
7980,00-02-C8,Technocom Communications Technology (pte) Ltd
7981,00-02-A9,"RACOM, s.r.o."
7982,00-02-B8,WHI KONSULT AB
7983,00-02-AC,3PAR data
7984,00-02-B1,"Anritsu, Ltd."
7985,00-02-9A,Storage Apps
7986,00-02-A0,Flatstack Ltd.
7987,00-02-95,IP.Access Limited
7988,00-02-94,"Tokyo Sokushin Co., Ltd."
7989,00-02-90,"Woorigisool, Inc."
7990,00-02-86,Occam Networks
7991,00-02-8B,VDSL Systems OY
7992,00-02-22,"Chromisys, Inc."
7993,00-02-1D,Data General Communication Ltd.
7994,00-02-0A,Gefran Spa
7995,00-02-16,"Cisco Systems, Inc"
7996,00-02-06,Telital R&D Denmark A/S
7997,00-02-03,"Woonsang Telecom, Inc."
7998,00-01-F7,"Image Display Systems, Inc."
7999,00-01-EE,"Comtrol Europe, Ltd."
8000,00-01-E2,Ando Electric Corporation
8001,00-01-F1,"Innovative Concepts, Inc."
8002,00-B0-6D,Jones Futurex Inc.
8003,00-30-FE,DSA GmbH
8004,00-30-5E,Abelko Innovation
8005,00-30-4D,ESI
8006,00-30-46,Controlled Electronic Manageme
8007,00-30-7B,"Cisco Systems, Inc"
8008,00-01-D6,manroland AG
8009,00-01-DB,Freecom Technologies GmbH
8010,00-01-DE,"Trango Systems, Inc."
8011,00-01-CF,"Alpha Data Parallel Systems, Ltd."
8012,00-01-CB,EVR
8013,00-01-C4,"NeoWave, Inc."
8014,00-01-C0,"CompuLab, Ltd."
8015,00-01-B5,"Turin Networks, Inc."
8016,00-01-7F,Experience Music Project
8017,00-01-6C,FOXCONN
8018,00-01-73,AMCC
8019,00-01-5C,CADANT INC.
8020,00-01-63,"Cisco Systems, Inc"
8021,00-01-0A,CIS TECHNOLOGY INC.
8022,00-01-6F,Inkel Corp.
8023,00-01-55,"Promise Technology, Inc."
8024,00-01-51,Ensemble Communications
8025,00-01-42,"Cisco Systems, Inc"
8026,00-01-32,Dranetz - BMI
8027,00-D0-7D,COSINE COMMUNICATIONS
8028,00-D0-CA,Intrinsyc Software International Inc.
8029,00-D0-58,"Cisco Systems, Inc"
8030,00-D0-67,CAMPIO COMMUNICATIONS
8031,00-D0-23,"INFORTREND TECHNOLOGY, INC."
8032,00-D0-2A,Voxent Systems Ltd.
8033,00-D0-68,IWILL CORPORATION
8034,00-D0-9D,VERIS INDUSTRIES
8035,00-D0-9A,FILANET CORPORATION
8036,00-D0-0A,LANACCESS TELECOM S.A.
8037,00-D0-4A,PRESENCE TECHNOLOGY GMBH
8038,00-D0-C3,"VIVID TECHNOLOGY PTE, LTD."
8039,00-D0-F8,FUJIAN STAR TERMINAL
8040,00-D0-03,COMDA ENTERPRISES CORP.
8041,00-D0-29,WAKEFERN FOOD CORPORATION
8042,00-D0-F5,"ORANGE MICRO, INC."
8043,00-D0-F7,NEXT NETS CORPORATION
8044,00-D0-78,Eltex of Sweden AB
8045,00-D0-AF,"CUTLER-HAMMER, INC."
8046,00-D0-26,HIRSCHMANN AUSTRIA GMBH
8047,00-D0-10,"CONVERGENT NETWORKS, INC."
8048,00-D0-74,"TAQUA SYSTEMS, INC."
8049,00-D0-D5,GRUNDIG AG
8050,00-D0-34,ORMEC SYSTEMS CORP.
8051,00-D0-8C,"GENOA TECHNOLOGY, INC."
8052,00-D0-59,AMBIT MICROSYSTEMS CORP.
8053,00-50-20,"MEDIASTAR CO., LTD."
8054,00-50-3E,"Cisco Systems, Inc"
8055,00-D0-2B,"JETCELL, INC."
8056,00-50-17,RSR S.R.L.
8057,00-D0-CC,TECHNOLOGIES LYRE INC.
8058,00-50-6D,VIDEOJET SYSTEMS
8059,00-50-77,"PROLIFIC TECHNOLOGY, INC."
8060,00-50-D4,JOOHONG INFORMATION &
8061,00-50-5E,DIGITEK MICROLOGIC S.A.
8062,00-50-E7,PARADISE INNOVATIONS (ASIA)
8063,00-50-B9,"XITRON TECHNOLOGIES, INC."
8064,00-D0-49,"IMPRESSTEK CO., LTD."
8065,00-D0-4D,DIV OF RESEARCH & STATISTICS
8066,00-D0-35,BEHAVIOR TECH. COMPUTER CORP.
8067,00-D0-7C,"KOYO ELECTRONICS INC. CO.,LTD."
8068,00-D0-5B,ACROLOOP MOTION CONTROL
8069,00-D0-C6,THOMAS & BETTS CORP.
8070,00-D0-2E,COMMUNICATION AUTOMATION CORP.
8071,00-D0-DA,"TAICOM DATA SYSTEMS CO., LTD."
8072,00-D0-E8,"MAC SYSTEM CO., LTD."
8073,00-D0-3C,"Vieo, Inc."
8074,00-D0-9F,NOVTEK TEST SYSTEMS
8075,00-D0-7E,KEYCORP LTD.
8076,00-D0-EA,"NEXTONE COMMUNICATIONS, INC."
8077,00-D0-20,"AIM SYSTEM, INC."
8078,00-D0-64,MULTITEL
8079,00-D0-72,BROADLOGIC
8080,00-30-9B,Smartware
8081,00-30-AF,Honeywell GmbH
8082,00-30-74,EQUIINET LTD.
8083,00-30-90,"CYRA TECHNOLOGIES, INC."
8084,00-30-30,HARMONIX CORPORATION
8085,00-30-7C,ADID SA
8086,00-30-63,"SANTERA SYSTEMS, INC."
8087,00-30-9F,AMBER NETWORKS
8088,00-30-A8,"OL'E COMMUNICATIONS, INC."
8089,00-30-4C,"APPIAN COMMUNICATIONS, INC."
8090,00-30-EF,"NEON TECHNOLOGY, INC."
8091,00-30-6F,"SEYEON TECH. CO., LTD."
8092,00-30-31,"LIGHTWAVE COMMUNICATIONS, INC."
8093,00-30-35,Corning Incorporated
8094,00-30-2B,"INALP NETWORKS, INC."
8095,00-30-5F,Hasselblad
8096,00-30-2D,QUANTUM BRIDGE COMMUNICATIONS
8097,00-30-25,"CHECKOUT COMPUTER SYSTEMS, LTD"
8098,00-30-12,DIGITAL ENGINEERING LTD.
8099,00-30-77,ONPREM NETWORKS
8100,00-30-D4,"AAE Systems, Inc."
8101,00-D0-0F,SPEECH DESIGN GMBH
8102,00-D0-CF,MORETON BAY
8103,00-D0-73,ACN ADVANCED COMMUNICATIONS
8104,00-D0-30,Safetran Systems Corp
8105,00-D0-57,"ULTRAK, INC."
8106,00-D0-3B,VISION PRODUCTS PTY. LTD.
8107,00-D0-BF,PIVOTAL TECHNOLOGIES
8108,00-D0-50,ISKRATEL
8109,00-D0-CB,"DASAN CO., LTD."
8110,00-D0-D3,"Cisco Systems, Inc"
8111,00-D0-8E,"Grass Valley, A Belden Brand"
8112,00-D0-A3,"VOCAL DATA, INC."
8113,00-D0-E0,DOOIN ELECTRONICS CO.
8114,00-30-54,"CASTLENET TECHNOLOGY, INC."
8115,00-30-39,SOFTBOOK PRESS
8116,00-30-17,BlueArc UK Ltd
8117,00-30-76,Akamba Corporation
8118,00-30-5D,"DIGITRA SYSTEMS, INC."
8119,00-30-F7,RAMIX INC.
8120,00-30-33,"ORIENT TELECOM CO., LTD."
8121,00-30-83,Ivron Systems
8122,00-30-07,"OPTI, INC."
8123,00-30-DD,INDIGITA CORPORATION
8124,00-30-F2,"Cisco Systems, Inc"
8125,00-30-20,"TSI, Inc.."
8126,00-30-89,"Spectrapoint Wireless, LLC"
8127,00-30-22,"Fong Kai Industrial Co., Ltd."
8128,00-30-F8,"Dynapro Systems, Inc."
8129,00-30-C2,COMONE
8130,00-30-56,Beck IPC GmbH
8131,00-30-D2,"WIN TECHNOLOGIES, CO., LTD."
8132,00-30-50,Versa Technology
8133,00-30-B8,RiverDelta Networks
8134,00-90-4D,SPEC S.A.
8135,00-90-79,"ClearOne, Inc."
8136,00-90-8F,AUDIO CODES LTD.
8137,00-90-D5,"EUPHONIX, INC."
8138,00-90-A7,CLIENTEC CORPORATION
8139,00-90-7E,VETRONIX CORP.
8140,00-90-2F,"NETCORE SYSTEMS, INC."
8141,00-90-0D,Overland Storage Inc.
8142,00-90-44,"ASSURED DIGITAL, INC."
8143,00-90-78,"MER TELEMANAGEMENT SOLUTIONS, LTD."
8144,00-90-09,"I Controls, Inc."
8145,00-90-15,CENTIGRAM COMMUNICATIONS CORP.
8146,00-90-F3,ASPECT COMMUNICATIONS
8147,00-90-A8,"NineTiles Networks, Ltd."
8148,00-50-7A,"XPEED, INC."
8149,00-50-02,OMNISEC AG
8150,00-50-8D,ABIT COMPUTER CORPORATION
8151,00-50-CD,DIGIANSWER A/S
8152,00-50-C5,"ADS Technologies, Inc"
8153,00-50-2F,"TollBridge Technologies, Inc."
8154,00-50-28,AVAL COMMUNICATIONS
8155,00-50-5B,"KAWASAKI LSI U.S.A., INC."
8156,00-50-F8,"ENTREGA TECHNOLOGIES, INC."
8157,00-50-6F,G-CONNECT
8158,00-50-D5,AD SYSTEMS CORP.
8159,00-50-AA,"KONICA MINOLTA HOLDINGS, INC."
8160,00-50-9C,BETA RESEARCH
8161,00-50-27,GENICOM CORPORATION
8162,00-50-10,"NovaNET Learning, Inc."
8163,00-50-9E,Les Technologies SoftAcoustik Inc.
8164,00-50-5F,BRAND INNOVATORS
8165,00-50-95,PERACOM NETWORKS
8166,00-50-26,"COSYSTEMS, INC."
8167,00-50-EF,SPE Systemhaus GmbH
8168,00-50-93,BOEING
8169,00-50-D8,UNICORN COMPUTER CORP.
8170,00-90-34,"IMAGIC, INC."
8171,00-90-73,GAIO TECHNOLOGY
8172,00-90-C9,DPAC Technologies
8173,00-90-E7,HORSCH ELEKTRONIK AG
8174,00-90-01,"NISHIMU ELECTRONICS INDUSTRIES CO., LTD."
8175,00-90-FB,"PORTWELL, INC."
8176,00-90-70,"NEO NETWORKS, INC."
8177,00-90-EF,"INTEGRIX, INC."
8178,00-90-B0,VADEM
8179,00-90-D1,"LEICHU ENTERPRISE CO., LTD."
8180,00-50-D7,TELSTRAT
8181,00-50-F1,Intel Corporation
8182,00-50-1B,"ABL CANADA, INC."
8183,00-50-36,"NETCAM, LTD."
8184,00-50-C9,MASPRO DENKOH CORP.
8185,00-50-09,PHILIPS BROADBAND NETWORKS
8186,00-50-C4,IMD
8187,00-50-A3,"TransMedia Communications, Inc."
8188,00-50-A4,"IO TECH, INC."
8189,00-50-B3,VOICEBOARD CORPORATION
8190,00-50-B7,"BOSER TECHNOLOGY CO., LTD."
8191,00-90-8D,VICKERS ELECTRONICS SYSTEMS
8192,00-90-42,"ECCS, Inc."
8193,00-90-51,ULTIMATE TECHNOLOGY CORP.
8194,00-90-FF,TELLUS TECHNOLOGY INC.
8195,00-90-18,"ITO ELECTRIC INDUSTRY CO, LTD."
8196,00-90-02,ALLGON AB
8197,00-90-16,ZAC
8198,00-90-05,"PROTECH SYSTEMS CO., LTD."
8199,00-90-1E,Selesta Ingegneria S.p.A.
8200,00-90-90,I-BUS
8201,00-90-AA,INDIGO ACTIVE VISION SYSTEMS LIMITED
8202,00-90-3A,NIHON MEDIA TOOL INC.
8203,00-90-55,PARKER HANNIFIN CORPORATION COMPUMOTOR DIVISION
8204,00-90-9F,DIGI-DATA CORPORATION
8205,00-90-E4,"NEC AMERICA, INC."
8206,00-90-13,SAMSAN CORP.
8207,00-90-E1,TELENA S.P.A.
8208,00-50-4A,ELTECO A.S.
8209,00-50-4C,Galil Motion Control
8210,00-50-21,"EIS INTERNATIONAL, INC."
8211,00-50-6E,CORDER ENGINEERING CORPORATION
8212,00-50-7E,NEWER TECHNOLOGY
8213,00-50-E6,HAKUSAN CORPORATION
8214,00-50-AE,"FDK Co., Ltd"
8215,00-10-9D,"CLARINET SYSTEMS, INC."
8216,00-10-D2,"NITTO TSUSHINKI CO., LTD"
8217,00-10-45,Nortel Networks
8218,00-10-6B,"SONUS NETWORKS, INC."
8219,00-10-EC,"RPCG, LLC"
8220,00-10-92,NETCORE INC.
8221,00-10-E2,"ArrayComm, Inc."
8222,00-10-71,ADVANET INC.
8223,00-10-69,"HELIOSS COMMUNICATIONS, INC."
8224,00-10-FD,COCOM A/S
8225,00-10-AC,IMCI TECHNOLOGIES
8226,00-10-EF,DBTEL INCORPORATED
8227,00-10-24,"NAGOYA ELECTRIC WORKS CO., LTD"
8228,00-10-DD,"ENABLE SEMICONDUCTOR, INC."
8229,00-10-C9,MITSUBISHI ELECTRONICS LOGISTIC SUPPORT CO.
8230,00-10-85,"POLARIS COMMUNICATIONS, INC."
8231,00-10-44,InnoLabs Corporation
8232,00-10-56,"SODICK CO., LTD."
8233,00-10-99,"InnoMedia, Inc."
8234,00-10-61,HOSTLINK CORP.
8235,00-10-93,"CMS COMPUTERS, LTD."
8236,00-10-CD,INTERFACE CONCEPT
8237,00-10-F3,"Nexcom International Co., Ltd."
8238,00-10-05,UEC COMMERCIAL
8239,00-10-66,"ADVANCED CONTROL SYSTEMS, INC."
8240,00-10-E4,NSI CORPORATION
8241,00-10-62,"NX SERVER, ILNC."
8242,00-10-B9,MAXTOR CORP.
8243,00-10-8B,LASERANIMATION SOLLINGER GMBH
8244,00-10-5C,QUANTUM DESIGNS (H.K.) LTD.
8245,00-10-42,"Alacritech, Inc."
8246,00-10-60,"BILLIONTON SYSTEMS, INC."
8247,00-10-DE,INTERNATIONAL DATACASTING CORPORATION
8248,00-10-5D,Draeger Medical
8249,00-10-E1,"S.I. TECH, INC."
8250,00-10-91,NO WIRES NEEDED BV
8251,00-10-F5,"AMHERST SYSTEMS, INC."
8252,00-10-90,"CIMETRICS, INC."
8253,00-10-70,CARADON TREND LTD.
8254,00-10-BA,"MARTINHO-DAVIS SYSTEMS, INC."
8255,00-10-7C,"P-COM, INC."
8256,00-10-AE,SHINKO ELECTRIC INDUSTRIES CO.
