Time,SrcIP,SrcPort,DstIP,DstPort,PacketSIZE,Session_id,vendor
2018-01-04 13:45:03,192.168.0.85,48853,13.228.14.18,3084,50,54126,Home_camera
2018-01-04 13:45:04,13.228.14.18,3084,192.168.0.85,48853,51,54126,Home_camera
2018-01-04 14:00:31,192.168.0.85,28540,13.228.14.18,3452,47,35225,Home_camera
2018-01-04 14:00:32,13.228.14.18,3452,192.168.0.85,28540,48,35225,Home_camera
2018-01-04 14:15:25,192.168.0.85,51997,13.228.14.18,3135,53,44748,Home_camera
2018-01-04 14:15:26,13.228.14.18,3135,192.168.0.85,51997,58,44748,Home_camera
2018-01-04 14:30:21,192.168.0.85,11057,13.228.14.18,2429,50,7188,Home_camera
2018-01-04 14:30:22,13.228.14.18,2429,192.168.0.85,11057,49,7188,Home_camera
2018-01-04 14:45:33,192.168.0.85,47427,13.228.14.18,2122,44,24309,Home_camera
2018-01-04 14:45:34,13.228.14.18,2122,192.168.0.85,47427,47,24309,Home_camera
2018-01-04 14:45:35,13.228.14.18,2122,192.168.0.85,47427,1018,24309,Home_camera
2018-01-04 15:00:50,192.168.0.85,55612,13.228.14.18,2711,55,37664,Home_camera
2018-01-04 15:00:51,13.228.14.18,2711,192.168.0.85,55612,49,37664,Home_camera
2018-01-04 15:15:10,192.168.0.85,50305,13.228.14.18,1562,47,22744,Home_camera
2018-01-04 15:15:11,13.228.14.18,1562,192.168.0.85,50305,54,22744,Home_camera
2018-01-04 15:30:49,192.168.0.85,16286,13.228.14.18,4180,53,10479,Home_camera
2018-01-04 15:30:50,13.228.14.18,4180,192.168.0.85,16286,54,10479,Home_camera
2018-01-04 15:45:19,192.168.0.85,3906,13.228.14.18,2411,53,2430,Home_camera
2018-01-04 15:45:20,13.228.14.18,2411,192.168.0.85,3906,43,2430,Home_camera
2018-01-04 15:49:13,132.214.243.146,9010,192.168.0.85,12599,51,35414,Home_camera
2018-01-04 15:49:14,192.168.0.85,12599,132.214.243.146,9010,48,35414,Home_camera
2018-01-04 15:49:15,132.214.243.146,9010,192.168.0.85,12599,123,35414,Home_camera
2018-01-04 15:49:16,132.214.243.146,9010,192.168.0.85,12599,123,35414,Home_camera
2018-01-04 15:49:17,192.168.0.85,12599,132.214.243.146,9010,248,35414,Home_camera
2018-01-04 15:49:18,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:19,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:20,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:21,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:22,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:23,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:24,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:25,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:26,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:49:27,192.168.0.85,11324,152.12.213.63,9020,501,35414,Home_camera
2018-01-04 15:59:21,132.214.243.146,9010,192.168.0.85,12599,51,30932,Home_camera
2018-01-04 15:59:22,192.168.0.85,12599,132.214.243.146,9010,48,30932,Home_camera
2018-01-04 15:59:23,132.214.243.146,9010,192.168.0.85,12599,123,30932,Home_camera
2018-01-04 15:59:24,132.214.243.146,9010,192.168.0.85,12599,123,30932,Home_camera
2018-01-04 15:59:25,192.168.0.85,12599,132.214.243.146,9010,248,30932,Home_camera
2018-01-04 15:59:26,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:27,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:28,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:29,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:30,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:31,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:32,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:33,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:34,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 15:59:35,192.168.0.85,11324,152.12.213.63,9020,501,30932,Home_camera
2018-01-04 16:00:52,192.168.0.85,52967,13.228.14.18,4863,46,8581,Home_camera
2018-01-04 16:00:53,13.228.14.18,4863,192.168.0.85,52967,52,8581,Home_camera
2018-01-04 16:15:02,192.168.0.85,4693,13.228.14.18,791,45,9283,Home_camera
2018-01-04 16:15:03,13.228.14.18,791,192.168.0.85,4693,52,9283,Home_camera
2018-01-04 16:30:51,192.168.0.85,49235,13.228.14.18,83,50,16673,Home_camera
2018-01-04 16:30:52,13.228.14.18,83,192.168.0.85,49235,54,16673,Home_camera
2018-01-04 16:32:48,132.214.243.146,9010,192.168.0.85,12599,51,19872,Home_camera
2018-01-04 16:32:49,192.168.0.85,12599,132.214.243.146,9010,48,19872,Home_camera
2018-01-04 16:32:50,132.214.243.146,9010,192.168.0.85,12599,123,19872,Home_camera
2018-01-04 16:32:51,132.214.243.146,9010,192.168.0.85,12599,123,19872,Home_camera
2018-01-04 16:32:52,192.168.0.85,12599,132.214.243.146,9010,248,19872,Home_camera
2018-01-04 16:32:53,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:32:54,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:32:55,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:32:56,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:32:57,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:32:58,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:32:59,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:33:00,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:33:01,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:33:02,192.168.0.85,11324,152.12.213.63,9020,501,19872,Home_camera
2018-01-04 16:45:19,192.168.0.85,34940,13.228.14.18,3420,47,23633,Home_camera
2018-01-04 16:45:20,13.228.14.18,3420,192.168.0.85,34940,49,23633,Home_camera
2018-01-04 17:00:14,192.168.0.85,53407,13.228.14.18,4606,49,51678,Home_camera
2018-01-04 17:00:15,13.228.14.18,4606,192.168.0.85,53407,54,51678,Home_camera
2018-01-04 17:15:20,192.168.0.85,35486,13.228.14.18,4756,47,22148,Home_camera
2018-01-04 17:15:21,13.228.14.18,4756,192.168.0.85,35486,44,22148,Home_camera
2018-01-04 17:30:56,192.168.0.85,21812,13.228.14.18,586,48,28466,Home_camera
2018-01-04 17:30:57,13.228.14.18,586,192.168.0.85,21812,57,28466,Home_camera
2018-01-04 17:31:48,132.214.243.146,9010,192.168.0.85,12599,51,12313,Home_camera
2018-01-04 17:31:49,192.168.0.85,12599,132.214.243.146,9010,48,12313,Home_camera
2018-01-04 17:31:50,132.214.243.146,9010,192.168.0.85,12599,123,12313,Home_camera
2018-01-04 17:31:51,132.214.243.146,9010,192.168.0.85,12599,123,12313,Home_camera
2018-01-04 17:31:52,192.168.0.85,12599,132.214.243.146,9010,248,12313,Home_camera
2018-01-04 17:31:53,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:31:54,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:31:55,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:31:56,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:31:57,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:31:58,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:31:59,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:32:00,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:32:01,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:32:02,192.168.0.85,11324,152.12.213.63,9020,501,12313,Home_camera
2018-01-04 17:45:09,192.168.0.85,39706,13.228.14.18,3843,50,39998,Home_camera
2018-01-04 17:45:10,13.228.14.18,3843,192.168.0.85,39706,48,39998,Home_camera
2018-01-04 18:00:11,192.168.0.85,1303,13.228.14.18,1229,50,2457,Home_camera
2018-01-04 18:00:12,13.228.14.18,1229,192.168.0.85,1303,47,2457,Home_camera
2018-01-04 18:15:23,192.168.0.85,28101,13.228.14.18,480,49,34284,Home_camera
2018-01-04 18:15:24,13.228.14.18,480,192.168.0.85,28101,45,34284,Home_camera
2018-01-04 18:30:55,192.168.0.85,47265,13.228.14.18,4351,49,35003,Home_camera
2018-01-04 18:30:56,13.228.14.18,4351,192.168.0.85,47265,45,35003,Home_camera
2018-01-04 18:45:23,192.168.0.85,64445,13.228.14.18,4622,54,19672,Home_camera
2018-01-04 18:45:24,13.228.14.18,4622,192.168.0.85,64445,47,19672,Home_camera
2018-01-04 19:00:58,192.168.0.85,58262,13.228.14.18,2768,49,14636,Home_camera
2018-01-04 19:00:59,13.228.14.18,2768,192.168.0.85,58262,51,14636,Home_camera
2018-01-04 19:15:44,192.168.0.85,18003,13.228.14.18,4328,52,63680,Home_camera
2018-01-04 19:15:45,13.228.14.18,4328,192.168.0.85,18003,47,63680,Home_camera
2018-01-04 19:30:02,192.168.0.85,35204,13.228.14.18,3760,45,56909,Home_camera
2018-01-04 19:30:03,13.228.14.18,3760,192.168.0.85,35204,56,56909,Home_camera
2018-01-04 19:45:42,192.168.0.85,30191,13.228.14.18,672,46,42644,Home_camera
2018-01-04 19:45:43,13.228.14.18,672,192.168.0.85,30191,48,42644,Home_camera
2018-01-04 20:00:34,192.168.0.85,41540,13.228.14.18,2520,52,15802,Home_camera
2018-01-04 20:00:35,13.228.14.18,2520,192.168.0.85,41540,50,15802,Home_camera
2018-01-04 20:15:27,192.168.0.85,18051,13.228.14.18,549,52,60569,Home_camera
2018-01-04 20:15:28,13.228.14.18,549,192.168.0.85,18051,50,60569,Home_camera
2018-01-04 20:30:44,192.168.0.85,24126,13.228.14.18,3950,49,34987,Home_camera
2018-01-04 20:30:45,13.228.14.18,3950,192.168.0.85,24126,51,34987,Home_camera
2018-01-04 20:45:48,192.168.0.85,34106,13.228.14.18,2229,47,5551,Home_camera
2018-01-04 20:45:49,13.228.14.18,2229,192.168.0.85,34106,53,5551,Home_camera
2018-01-04 21:00:21,192.168.0.85,30201,13.228.14.18,4906,45,61142,Home_camera
2018-01-04 21:00:22,13.228.14.18,4906,192.168.0.85,30201,45,61142,Home_camera
2018-01-04 21:15:56,192.168.0.85,6400,13.228.14.18,477,48,26141,Home_camera
2018-01-04 21:15:57,13.228.14.18,477,192.168.0.85,6400,44,26141,Home_camera
2018-01-04 21:30:38,192.168.0.85,18021,13.228.14.18,1649,45,46842,Home_camera
2018-01-04 21:30:39,13.228.14.18,1649,192.168.0.85,18021,46,46842,Home_camera
2018-01-04 21:45:12,192.168.0.85,4777,13.228.14.18,630,59,32933,Home_camera
2018-01-04 21:45:13,13.228.14.18,630,192.168.0.85,4777,45,32933,Home_camera
2018-01-04 22:00:28,192.168.0.85,16836,13.228.14.18,3044,49,39361,Home_camera
2018-01-04 22:00:29,13.228.14.18,3044,192.168.0.85,16836,52,39361,Home_camera
2018-01-04 22:15:17,192.168.0.85,28299,13.228.14.18,647,50,704,Home_camera
2018-01-04 22:15:18,13.228.14.18,647,192.168.0.85,28299,57,704,Home_camera
2018-01-04 22:30:53,192.168.0.85,14884,13.228.14.18,2077,50,40305,Home_camera
2018-01-04 22:30:54,13.228.14.18,2077,192.168.0.85,14884,51,40305,Home_camera
2018-01-04 22:45:14,192.168.0.85,22911,13.228.14.18,727,48,39306,Home_camera
2018-01-04 22:45:15,13.228.14.18,727,192.168.0.85,22911,52,39306,Home_camera
2018-01-04 23:00:30,192.168.0.85,47450,13.228.14.18,3365,48,54462,Home_camera
2018-01-04 23:00:31,13.228.14.18,3365,192.168.0.85,47450,49,54462,Home_camera
2018-01-04 23:15:02,192.168.0.85,7265,13.228.14.18,1077,58,62813,Home_camera
2018-01-04 23:15:03,13.228.14.18,1077,192.168.0.85,7265,48,62813,Home_camera
2018-01-04 23:30:37,192.168.0.85,44076,13.228.14.18,2911,45,50696,Home_camera
2018-01-04 23:30:38,13.228.14.18,2911,192.168.0.85,44076,50,50696,Home_camera
2018-01-04 23:45:56,192.168.0.85,38618,13.228.14.18,1660,52,40060,Home_camera
2018-01-04 23:45:57,13.228.14.18,1660,192.168.0.85,38618,49,40060,Home_camera
2018-01-05 00:00:45,192.168.0.85,40073,13.228.14.18,3926,48,24559,Home_camera
2018-01-05 00:00:46,13.228.14.18,3926,192.168.0.85,40073,44,24559,Home_camera
2018-01-05 00:15:45,192.168.0.85,5933,13.228.14.18,638,58,32477,Home_camera
2018-01-05 00:15:46,13.228.14.18,638,192.168.0.85,5933,54,32477,Home_camera
2018-01-05 00:30:47,192.168.0.85,14674,13.228.14.18,4084,49,47726,Home_camera
2018-01-05 00:30:48,13.228.14.18,4084,192.168.0.85,14674,51,47726,Home_camera
2018-01-05 00:45:20,192.168.0.85,6558,13.228.14.18,1216,42,18546,Home_camera
2018-01-05 00:45:21,13.228.14.18,1216,192.168.0.85,6558,55,18546,Home_camera
2018-01-05 01:00:27,192.168.0.85,46916,13.228.14.18,4823,49,7025,Home_camera
2018-01-05 01:00:28,13.228.14.18,4823,192.168.0.85,46916,50,7025,Home_camera
2018-01-05 01:15:05,192.168.0.85,52788,13.228.14.18,2370,50,34717,Home_camera
2018-01-05 01:15:06,13.228.14.18,2370,192.168.0.85,52788,50,34717,Home_camera
2018-01-05 01:30:39,192.168.0.85,60935,13.228.14.18,4475,48,34588,Home_camera
2018-01-05 01:30:40,13.228.14.18,4475,192.168.0.85,60935,43,34588,Home_camera
2018-01-05 01:45:15,192.168.0.85,15368,13.228.14.18,296,45,26293,Home_camera
2018-01-05 01:45:16,13.228.14.18,296,192.168.0.85,15368,53,26293,Home_camera
2018-01-05 02:00:14,192.168.0.85,54264,13.228.14.18,4633,55,33560,Home_camera
2018-01-05 02:00:15,13.228.14.18,4633,192.168.0.85,54264,45,33560,Home_camera
2018-01-05 02:15:41,192.168.0.85,18805,13.228.14.18,1389,54,63319,Home_camera
2018-01-05 02:15:42,13.228.14.18,1389,192.168.0.85,18805,44,63319,Home_camera
2018-01-05 02:30:25,192.168.0.85,39912,13.228.14.18,1869,52,62155,Home_camera
2018-01-05 02:30:26,13.228.14.18,1869,192.168.0.85,39912,44,62155,Home_camera
2018-01-05 02:45:38,192.168.0.85,45688,13.228.14.18,1553,48,20310,Home_camera
2018-01-05 02:45:39,13.228.14.18,1553,192.168.0.85,45688,52,20310,Home_camera
2018-01-05 03:00:09,192.168.0.85,30881,13.228.14.18,4649,45,19400,Home_camera
2018-01-05 03:00:10,13.228.14.18,4649,192.168.0.85,30881,47,19400,Home_camera
2018-01-05 03:15:36,192.168.0.85,49422,13.228.14.18,1648,48,864,Home_camera
2018-01-05 03:15:37,13.228.14.18,1648,192.168.0.85,49422,49,864,Home_camera
2018-01-05 03:30:22,192.168.0.85,30033,13.228.14.18,2865,52,22446,Home_camera
2018-01-05 03:30:23,13.228.14.18,2865,192.168.0.85,30033,55,22446,Home_camera
2018-01-05 03:45:05,192.168.0.85,24173,13.228.14.18,2280,49,58010,Home_camera
2018-01-05 03:45:06,13.228.14.18,2280,192.168.0.85,24173,50,58010,Home_camera
2018-01-05 04:00:17,192.168.0.85,40037,13.228.14.18,4673,51,5521,Home_camera
2018-01-05 04:00:18,13.228.14.18,4673,192.168.0.85,40037,52,5521,Home_camera
2018-01-05 04:15:32,192.168.0.85,64149,13.228.14.18,274,53,9432,Home_camera
2018-01-05 04:15:33,13.228.14.18,274,192.168.0.85,64149,49,9432,Home_camera
2018-01-05 04:30:16,192.168.0.85,61805,13.228.14.18,1323,53,33906,Home_camera
2018-01-05 04:30:17,13.228.14.18,1323,192.168.0.85,61805,49,33906,Home_camera
2018-01-05 04:45:59,192.168.0.85,48979,13.228.14.18,1771,53,51873,Home_camera
2018-01-05 04:46:00,13.228.14.18,1771,192.168.0.85,48979,48,51873,Home_camera
2018-01-05 05:00:28,192.168.0.85,20517,13.228.14.18,4164,59,54436,Home_camera
2018-01-05 05:00:29,13.228.14.18,4164,192.168.0.85,20517,50,54436,Home_camera
2018-01-05 05:15:39,192.168.0.85,61628,13.228.14.18,1371,51,17075,Home_camera
2018-01-05 05:15:40,13.228.14.18,1371,192.168.0.85,61628,48,17075,Home_camera
2018-01-05 05:30:53,192.168.0.85,20304,13.228.14.18,2657,48,63735,Home_camera
2018-01-05 05:30:54,13.228.14.18,2657,192.168.0.85,20304,57,63735,Home_camera
2018-01-05 05:45:52,192.168.0.85,14874,13.228.14.18,564,57,30643,Home_camera
2018-01-05 05:45:53,13.228.14.18,564,192.168.0.85,14874,52,30643,Home_camera
2018-01-05 06:00:03,192.168.0.85,3884,13.228.14.18,1024,48,36644,Home_camera
2018-01-05 06:00:04,13.228.14.18,1024,192.168.0.85,3884,50,36644,Home_camera
2018-01-05 06:15:27,192.168.0.85,22045,13.228.14.18,4575,49,33703,Home_camera
2018-01-05 06:15:28,13.228.14.18,4575,192.168.0.85,22045,57,33703,Home_camera
2018-01-05 06:30:01,192.168.0.85,47016,13.228.14.18,3191,49,55056,Home_camera
2018-01-05 06:30:02,13.228.14.18,3191,192.168.0.85,47016,49,55056,Home_camera
2018-01-05 06:30:03,13.228.14.18,3191,192.168.0.85,47016,1097,55056,Home_camera
2018-01-05 06:45:02,192.168.0.85,36463,13.228.14.18,2093,45,19697,Home_camera
2018-01-05 06:45:03,13.228.14.18,2093,192.168.0.85,36463,48,19697,Home_camera
2018-01-05 07:00:03,192.168.0.85,34034,13.228.14.18,2360,49,51584,Home_camera
2018-01-05 07:00:04,13.228.14.18,2360,192.168.0.85,34034,58,51584,Home_camera
2018-01-05 07:15:11,192.168.0.85,26898,13.228.14.18,3701,46,51083,Home_camera
2018-01-05 07:15:12,13.228.14.18,3701,192.168.0.85,26898,50,51083,Home_camera
2018-01-05 07:30:35,192.168.0.85,42610,13.228.14.18,973,46,37891,Home_camera
2018-01-05 07:30:36,13.228.14.18,973,192.168.0.85,42610,60,37891,Home_camera
2018-01-05 07:45:53,192.168.0.85,15979,13.228.14.18,930,44,34398,Home_camera
2018-01-05 07:45:54,13.228.14.18,930,192.168.0.85,15979,48,34398,Home_camera
2018-01-05 08:00:36,192.168.0.85,42301,13.228.14.18,1878,47,52858,Home_camera
2018-01-05 08:00:37,13.228.14.18,1878,192.168.0.85,42301,49,52858,Home_camera
2018-01-05 08:15:05,192.168.0.85,17884,13.228.14.18,3904,49,55575,Home_camera
2018-01-05 08:15:06,13.228.14.18,3904,192.168.0.85,17884,48,55575,Home_camera
2018-01-05 08:30:46,192.168.0.85,39001,13.228.14.18,3842,46,52619,Home_camera
2018-01-05 08:30:47,13.228.14.18,3842,192.168.0.85,39001,54,52619,Home_camera
2018-01-05 08:45:28,192.168.0.85,64149,13.228.14.18,4057,45,32599,Home_camera
2018-01-05 08:45:29,13.228.14.18,4057,192.168.0.85,64149,49,32599,Home_camera
2018-01-05 09:00:04,192.168.0.85,19050,13.228.14.18,2192,49,44099,Home_camera
2018-01-05 09:00:05,13.228.14.18,2192,192.168.0.85,19050,56,44099,Home_camera
2018-01-05 09:15:20,192.168.0.85,22891,13.228.14.18,649,44,51219,Home_camera
2018-01-05 09:15:21,13.228.14.18,649,192.168.0.85,22891,49,51219,Home_camera
2018-01-05 09:30:34,192.168.0.85,16799,13.228.14.18,576,55,13637,Home_camera
2018-01-05 09:30:35,13.228.14.18,576,192.168.0.85,16799,49,13637,Home_camera
2018-01-05 09:45:18,192.168.0.85,3024,13.228.14.18,1201,49,15613,Home_camera
2018-01-05 09:45:19,13.228.14.18,1201,192.168.0.85,3024,49,15613,Home_camera
2018-01-05 09:45:20,13.228.14.18,1201,192.168.0.85,3024,1002,15613,Home_camera
2018-01-05 09:45:21,13.228.14.18,1201,192.168.0.85,3024,1002,15613,Home_camera
2018-01-05 09:45:22,13.228.14.18,1201,192.168.0.85,3024,1002,15613,Home_camera
2018-01-05 09:45:23,13.228.14.18,1201,192.168.0.85,3024,1002,15613,Home_camera
2018-01-05 09:45:24,13.228.14.18,1201,192.168.0.85,3024,1002,15613,Home_camera
2018-01-05 09:45:25,13.228.14.18,1201,192.168.0.85,3024,1002,15613,Home_camera
2018-01-05 10:00:29,192.168.0.85,44896,13.228.14.18,3275,50,24569,Home_camera
2018-01-05 10:00:30,13.228.14.18,3275,192.168.0.85,44896,50,24569,Home_camera
2018-01-05 10:15:35,192.168.0.85,15951,13.228.14.18,1125,48,25618,Home_camera
2018-01-05 10:15:36,13.228.14.18,1125,192.168.0.85,15951,45,25618,Home_camera
2018-01-05 10:30:34,192.168.0.85,27638,13.228.14.18,1021,54,35140,Home_camera
2018-01-05 10:30:35,13.228.14.18,1021,192.168.0.85,27638,49,35140,Home_camera
2018-01-05 10:45:50,192.168.0.85,1290,13.228.14.18,1280,47,39728,Home_camera
2018-01-05 10:45:51,13.228.14.18,1280,192.168.0.85,1290,51,39728,Home_camera
2018-01-05 11:00:36,192.168.0.85,64169,13.228.14.18,3293,50,44364,Home_camera
2018-01-05 11:00:37,13.228.14.18,3293,192.168.0.85,64169,46,44364,Home_camera
2018-01-05 11:15:15,192.168.0.85,31452,13.228.14.18,4331,51,37146,Home_camera
2018-01-05 11:15:16,13.228.14.18,4331,192.168.0.85,31452,47,37146,Home_camera
2018-01-05 11:30:31,192.168.0.85,49934,13.228.14.18,4110,50,56392,Home_camera
2018-01-05 11:30:32,13.228.14.18,4110,192.168.0.85,49934,49,56392,Home_camera
2018-01-05 11:45:40,192.168.0.85,50885,13.228.14.18,3402,52,15138,Home_camera
2018-01-05 11:45:41,13.228.14.18,3402,192.168.0.85,50885,55,15138,Home_camera
2018-01-05 12:00:34,192.168.0.85,50127,13.228.14.18,3468,51,56081,Home_camera
2018-01-05 12:00:35,13.228.14.18,3468,192.168.0.85,50127,54,56081,Home_camera
2018-01-05 12:15:11,192.168.0.85,52998,13.228.14.18,916,51,35381,Home_camera
2018-01-05 12:15:12,13.228.14.18,916,192.168.0.85,52998,50,35381,Home_camera
2018-01-05 12:30:47,192.168.0.85,1224,13.228.14.18,4526,50,33007,Home_camera
2018-01-05 12:30:48,13.228.14.18,4526,192.168.0.85,1224,48,33007,Home_camera
2018-01-05 12:45:02,192.168.0.85,9266,13.228.14.18,2082,55,19570,Home_camera
2018-01-05 12:45:03,13.228.14.18,2082,192.168.0.85,9266,53,19570,Home_camera
2018-01-05 13:00:46,192.168.0.85,25725,13.228.14.18,1957,47,2266,Home_camera
2018-01-05 13:00:47,13.228.14.18,1957,192.168.0.85,25725,53,2266,Home_camera
2018-01-05 13:15:17,192.168.0.85,1391,13.228.14.18,2591,45,52135,Home_camera
2018-01-05 13:15:18,13.228.14.18,2591,192.168.0.85,1391,50,52135,Home_camera
2018-01-05 13:30:21,192.168.0.85,38651,13.228.14.18,4107,50,8687,Home_camera
2018-01-05 13:30:22,13.228.14.18,4107,192.168.0.85,38651,52,8687,Home_camera
2018-01-05 13:45:51,192.168.0.85,20189,13.228.14.18,3916,57,32968,Home_camera
2018-01-05 13:45:52,13.228.14.18,3916,192.168.0.85,20189,49,32968,Home_camera
2018-01-05 14:00:57,192.168.0.85,2993,13.228.14.18,872,50,36851,Home_camera
2018-01-05 14:00:58,13.228.14.18,872,192.168.0.85,2993,54,36851,Home_camera
2018-01-05 14:15:33,192.168.0.85,55177,13.228.14.18,2859,51,2618,Home_camera
2018-01-05 14:15:34,13.228.14.18,2859,192.168.0.85,55177,57,2618,Home_camera
2018-01-05 14:30:46,192.168.0.85,35529,13.228.14.18,2122,49,20052,Home_camera
2018-01-05 14:30:47,13.228.14.18,2122,192.168.0.85,35529,51,20052,Home_camera
2018-01-05 14:45:36,192.168.0.85,41276,13.228.14.18,1660,43,18158,Home_camera
2018-01-05 14:45:37,13.228.14.18,1660,192.168.0.85,41276,53,18158,Home_camera
2018-01-05 15:00:30,192.168.0.85,32080,13.228.14.18,3113,49,33750,Home_camera
